SalaryHistory_ID,Employee_ID,Year,Annual_Salary,Hike_Pct,Bonus_INR
SAL03282,EMP0984,2025,2677189,10.8,61837
SAL03283,EMP0984,2026,2827006,5.6,259358
SAL03284,EMP0985,2023,1220084,0.0,167596
SAL03285,EMP0985,2024,1321189,8.3,38488
SAL03286,EMP0985,2025,1502143,13.7,93742
SAL03287,EMP0985,2026,1595451,6.2,8788
SAL03288,EMP0986,2023,1414424,0.0,67432
SAL03289,EMP0986,2024,1519784,7.4,64277
SAL03290,EMP0986,2025,1639429,7.9,81293
SAL03291,EMP0986,2026,1712267,4.4,218116
SAL03292,EMP0987,2023,542893,0.0,44358
SAL03293,EMP0987,2024,617428,13.7,18369
SAL03294,EMP0987,2025,672909,9.0,56499
SAL03295,EMP0987,2026,756881,12.5,88303
SAL03296,EMP0988,2023,412097,0.0,44034
SAL03297,EMP0988,2024,442314,7.3,34522
SAL03298,EMP0988,2025,476987,7.8,10424
SAL03299,EMP0988,2026,496719,4.1,10707
SAL03300,EMP0989,2023,899710,0.0,92368
SAL03301,EMP0989,2024,1004153,11.6,50396
SAL03302,EMP0989,2025,1056302,5.2,144030
SAL03303,EMP0989,2026,1245883,17.9,140898
SAL03304,EMP0990,2023,683401,0.0,73523
SAL03305,EMP0990,2024,770832,12.8,64689
SAL03306,EMP0990,2025,843781,9.5,120984
SAL03307,EMP0990,2026,965077,14.4,82949
SAL03308,EMP0991,2023,638346,0.0,21450
SAL03309,EMP0991,2024,684879,7.3,69391
SAL03310,EMP0991,2025,728313,6.3,96699
SAL03311,EMP0991,2026,775163,6.4,102831
SAL03312,EMP0992,2023,389629,0.0,52810
SAL03313,EMP0992,2024,420680,8.0,56507
SAL03314,EMP0992,2025,450721,7.1,12972
SAL03315,EMP0992,2026,522506,15.9,52345
SAL03316,EMP0993,2024,550791,0.0,30276
SAL03317,EMP0993,2025,597934,8.6,2683
SAL03318,EMP0993,2026,699626,17.0,86359
SAL03319,EMP0994,2024,2849870,0.0,70201
SAL03320,EMP0994,2025,3350324,17.6,316195
SAL03321,EMP0994,2026,3625026,8.2,519053
SAL03322,EMP0995,2023,347995,0.0,18826
SAL03323,EMP0995,2024,394500,13.4,14893
SAL03324,EMP0995,2025,428546,8.6,14935
SAL03325,EMP0995,2026,475488,11.0,19068
SAL03326,EMP0996,2023,2478006,0.0,275408
SAL03327,EMP0996,2024,2820674,13.8,224703
SAL03328,EMP0996,2025,3075044,9.0,261560
SAL03329,EMP0996,2026,3465909,12.7,363451
SAL03330,EMP0997,2026,590534,0.0,84351
SAL03331,EMP0998,2025,3136298,0.0,28202
SAL03332,EMP0998,2026,3364273,7.3,154630
SAL03333,EMP0999,2023,522529,0.0,16971
SAL03334,EMP0999,2024,612718,17.3,34318
SAL03335,EMP0999,2025,714886,16.7,83399
SAL03336,EMP0999,2026,843298,18.0,83421
SAL03337,EMP1000,2025,920066,0.0,126045
SAL03338,EMP1000,2026,978180,6.3,39410
