Review_ID,Employee_ID,Quarter,Perf_Score,Goals_Met_Pct,Manager_Rating,Training_Hrs,Projects_Done
REV03544,EMP0501,2023-Q2,2.4,53,3.2,4,2
REV03545,EMP0501,2023-Q3,4.2,75,3.5,32,2
REV03546,EMP0501,2023-Q4,3.4,54,4.2,21,1
REV03547,EMP0501,2024-Q1,3.7,83,4.1,6,2
REV03548,EMP0501,2024-Q2,4.2,82,4.1,30,2
REV03549,EMP0501,2024-Q3,2.4,79,3.3,32,0
REV03550,EMP0501,2024-Q4,3.2,62,2.6,40,0
REV03551,EMP0502,2023-Q1,2.8,56,4.8,33,2
REV03552,EMP0502,2023-Q2,2.1,74,3.2,7,3
REV03553,EMP0502,2023-Q3,3.4,78,3.9,2,0
REV03554,EMP0502,2023-Q4,5.0,88,2.6,29,6
REV03555,EMP0502,2024-Q1,1.9,92,2.8,38,4
REV03556,EMP0502,2024-Q2,3.2,94,3.9,13,3
REV03557,EMP0502,2024-Q3,3.6,94,2.8,5,0
REV03558,EMP0502,2024-Q4,3.3,73,3.8,24,3
REV03559,EMP0503,2023-Q1,3.1,83,4.9,7,0
REV03560,EMP0503,2023-Q2,2.3,86,3.9,24,3
REV03561,EMP0503,2023-Q3,3.4,72,3.9,33,1
REV03562,EMP0503,2023-Q4,2.7,92,3.0,26,0
REV03563,EMP0503,2024-Q1,1.7,80,4.7,20,6
REV03564,EMP0503,2024-Q2,4.0,51,3.3,34,1
REV03565,EMP0503,2024-Q3,3.9,73,3.0,22,5
REV03566,EMP0503,2024-Q4,3.2,84,2.7,22,3
REV03567,EMP0504,2023-Q1,3.4,70,3.6,9,4
REV03568,EMP0504,2023-Q2,4.0,73,3.1,15,1
REV03569,EMP0504,2023-Q3,3.4,87,4.1,32,1
REV03570,EMP0504,2023-Q4,3.8,68,2.9,25,5
REV03571,EMP0504,2024-Q1,3.0,59,2.7,30,2
REV03572,EMP0504,2024-Q2,4.1,85,2.6,21,4
REV03573,EMP0504,2024-Q3,3.4,67,4.8,27,4
REV03574,EMP0504,2024-Q4,3.3,81,4.0,13,0
REV03575,EMP0505,2023-Q1,2.3,99,3.0,9,6
REV03576,EMP0505,2023-Q2,3.4,82,3.4,10,6
REV03577,EMP0505,2023-Q3,2.6,79,2.9,24,3
REV03578,EMP0505,2023-Q4,2.8,87,3.9,14,2
REV03579,EMP0505,2024-Q1,2.6,70,2.7,23,6
REV03580,EMP0505,2024-Q2,2.5,97,4.3,10,2
REV03581,EMP0505,2024-Q3,4.7,58,4.7,23,2
REV03582,EMP0505,2024-Q4,4.1,77,2.8,15,0
REV03583,EMP0506,2023-Q1,4.5,84,3.7,12,0
REV03584,EMP0506,2023-Q2,2.3,84,4.8,30,1
REV03585,EMP0506,2023-Q3,3.2,96,4.6,40,3
REV03586,EMP0506,2023-Q4,2.3,98,4.6,35,6
REV03587,EMP0506,2024-Q1,2.7,95,4.6,30,6
REV03588,EMP0506,2024-Q2,2.6,80,3.7,7,0
REV03589,EMP0506,2024-Q3,4.1,98,3.8,8,2
REV03590,EMP0506,2024-Q4,2.9,58,4.2,30,5
REV03591,EMP0507,2023-Q1,3.9,82,4.8,12,0
REV03592,EMP0507,2023-Q2,3.6,99,4.0,0,3
REV03593,EMP0507,2023-Q3,4.8,55,2.9,3,6
REV03594,EMP0507,2023-Q4,2.2,59,4.3,17,1
REV03595,EMP0507,2024-Q1,4.1,62,3.2,18,3
REV03596,EMP0507,2024-Q2,4.0,63,4.7,3,2
REV03597,EMP0507,2024-Q3,2.5,97,4.1,28,3
REV03598,EMP0507,2024-Q4,3.9,56,4.4,27,0
REV03599,EMP0508,2023-Q1,3.4,93,3.9,40,3
REV03600,EMP0508,2023-Q2,3.0,56,3.4,39,3
REV03601,EMP0508,2023-Q3,2.6,72,4.4,25,6
REV03602,EMP0508,2023-Q4,2.7,79,3.5,2,4
REV03603,EMP0508,2024-Q1,4.6,89,4.3,24,4
REV03604,EMP0508,2024-Q2,3.2,65,3.0,17,0
REV03605,EMP0508,2024-Q3,3.7,51,4.0,23,1
REV03606,EMP0508,2024-Q4,2.6,60,4.8,18,1
REV03607,EMP0509,2023-Q1,2.7,93,3.4,23,1
REV03608,EMP0509,2023-Q2,4.0,99,3.6,12,5
REV03609,EMP0509,2023-Q3,2.3,61,2.8,5,4
REV03610,EMP0509,2023-Q4,2.9,54,4.4,15,4
REV03611,EMP0509,2024-Q1,3.2,95,2.5,1,2
REV03612,EMP0509,2024-Q2,3.3,94,3.2,15,3
REV03613,EMP0509,2024-Q3,3.1,53,4.4,21,3
REV03614,EMP0509,2024-Q4,3.5,100,4.1,7,0
REV03615,EMP0510,2023-Q1,3.7,71,2.6,6,0
REV03616,EMP0510,2023-Q2,3.7,54,3.5,9,3
REV03617,EMP0510,2023-Q3,2.5,50,2.6,2,1
REV03618,EMP0510,2023-Q4,3.0,75,3.4,36,5
REV03619,EMP0510,2024-Q1,4.0,63,4.2,29,2
REV03620,EMP0510,2024-Q2,3.8,88,3.6,35,6
REV03621,EMP0510,2024-Q3,2.2,63,3.1,18,4
REV03622,EMP0510,2024-Q4,3.4,82,4.3,22,3
REV03623,EMP0511,2023-Q1,1.8,55,4.0,6,2
REV03624,EMP0511,2023-Q2,3.2,86,3.5,36,0
REV03625,EMP0511,2023-Q3,4.5,66,3.5,32,3
REV03626,EMP0511,2023-Q4,2.5,90,3.5,18,5
REV03627,EMP0511,2024-Q1,2.6,65,4.5,1,1
REV03628,EMP0511,2024-Q2,3.7,55,4.9,31,5
REV03629,EMP0511,2024-Q3,2.1,58,4.5,26,3
REV03630,EMP0511,2024-Q4,2.8,73,2.9,33,1
REV03631,EMP0512,2023-Q1,3.6,69,3.5,21,2
REV03632,EMP0512,2023-Q2,2.8,87,4.8,31,5
REV03633,EMP0512,2023-Q3,3.0,58,3.2,2,6
REV03634,EMP0512,2023-Q4,3.7,52,4.2,9,0
REV03635,EMP0512,2024-Q1,3.5,84,3.5,3,0
REV03636,EMP0512,2024-Q2,3.4,69,4.2,24,6
REV03637,EMP0512,2024-Q3,3.0,51,3.3,37,0
REV03638,EMP0512,2024-Q4,3.5,85,4.4,17,1
REV03639,EMP0513,2023-Q3,3.1,59,3.7,7,3
REV03640,EMP0513,2023-Q4,3.5,91,3.0,3,5
REV03641,EMP0513,2024-Q1,2.9,94,4.3,15,2
REV03642,EMP0513,2024-Q2,3.1,76,4.6,13,3
REV03643,EMP0513,2024-Q3,1.9,98,4.6,12,6
REV03644,EMP0513,2024-Q4,2.9,53,2.6,2,4
REV03645,EMP0514,2023-Q1,2.6,53,3.8,38,4
REV03646,EMP0514,2023-Q2,2.4,65,2.7,28,4
REV03647,EMP0514,2023-Q3,3.4,57,4.3,19,6
REV03648,EMP0514,2023-Q4,3.3,84,4.9,11,4
REV03649,EMP0514,2024-Q1,3.7,91,5.0,14,2
REV03650,EMP0514,2024-Q2,2.9,94,4.9,4,2
REV03651,EMP0514,2024-Q3,3.5,84,4.7,38,6
REV03652,EMP0514,2024-Q4,3.6,61,4.1,3,4
REV03653,EMP0515,2023-Q1,3.5,97,3.1,16,5
REV03654,EMP0515,2023-Q2,2.6,64,4.1,26,3
REV03655,EMP0515,2023-Q3,3.3,55,3.1,26,3
REV03656,EMP0515,2023-Q4,3.5,60,3.8,1,4
REV03657,EMP0515,2024-Q1,3.2,100,4.5,8,1
REV03658,EMP0515,2024-Q2,1.7,93,4.1,33,0
REV03659,EMP0515,2024-Q3,3.3,72,4.6,36,2
REV03660,EMP0515,2024-Q4,4.7,99,3.6,16,6
REV03661,EMP0516,2023-Q1,2.9,79,4.6,22,5
REV03662,EMP0516,2023-Q2,2.7,64,2.7,5,0
REV03663,EMP0516,2023-Q3,3.5,72,4.2,13,5
REV03664,EMP0516,2023-Q4,3.4,99,4.4,0,6
REV03665,EMP0516,2024-Q1,4.0,89,3.6,12,4
REV03666,EMP0516,2024-Q2,2.3,78,4.0,18,1
REV03667,EMP0516,2024-Q3,3.7,56,3.9,7,5
REV03668,EMP0516,2024-Q4,3.6,69,2.8,27,4
REV03669,EMP0517,2023-Q1,3.1,64,3.7,26,5
REV03670,EMP0517,2023-Q2,3.4,72,4.1,6,3
REV03671,EMP0517,2023-Q3,3.9,81,3.6,6,4
REV03672,EMP0517,2023-Q4,3.8,81,3.7,8,5
REV03673,EMP0517,2024-Q1,2.4,83,3.9,13,3
REV03674,EMP0517,2024-Q2,3.8,65,3.6,33,5
REV03675,EMP0517,2024-Q3,2.5,51,2.7,25,6
REV03676,EMP0517,2024-Q4,2.6,60,3.6,25,1
REV03677,EMP0518,2023-Q1,3.3,87,2.9,27,3
REV03678,EMP0518,2023-Q2,3.1,77,3.6,32,0
REV03679,EMP0518,2023-Q3,4.0,86,4.2,12,3
REV03680,EMP0518,2023-Q4,3.1,91,3.5,25,6
REV03681,EMP0518,2024-Q1,2.4,70,2.9,35,5
REV03682,EMP0518,2024-Q2,2.9,88,4.2,34,4
REV03683,EMP0518,2024-Q3,3.3,50,3.7,37,4
REV03684,EMP0518,2024-Q4,4.1,65,4.5,36,4
REV03685,EMP0519,2023-Q1,3.6,56,2.8,21,4
REV03686,EMP0519,2023-Q2,2.6,80,3.7,9,3
REV03687,EMP0519,2023-Q3,4.9,70,4.9,31,3
REV03688,EMP0519,2023-Q4,3.4,68,2.6,12,4
REV03689,EMP0519,2024-Q1,4.1,73,4.9,34,0
REV03690,EMP0519,2024-Q2,3.1,70,2.6,4,5
REV03691,EMP0519,2024-Q3,3.6,68,2.8,28,0
REV03692,EMP0519,2024-Q4,3.8,99,3.5,30,4
REV03693,EMP0520,2023-Q1,4.1,87,3.0,4,6
REV03694,EMP0520,2023-Q2,3.9,58,4.0,22,6
REV03695,EMP0520,2023-Q3,3.8,75,3.4,5,4
REV03696,EMP0520,2023-Q4,3.0,84,3.6,7,6
REV03697,EMP0520,2024-Q1,2.8,69,3.8,2,0
REV03698,EMP0520,2024-Q2,3.4,91,3.4,2,0
REV03699,EMP0520,2024-Q3,3.9,95,4.0,16,2
REV03700,EMP0520,2024-Q4,3.0,88,4.3,11,4
REV03701,EMP0521,2023-Q1,3.9,78,3.9,31,2
REV03702,EMP0521,2023-Q2,4.2,90,3.7,3,5
REV03703,EMP0521,2023-Q3,2.6,64,4.1,9,4
REV03704,EMP0521,2023-Q4,2.6,62,2.5,6,5
REV03705,EMP0521,2024-Q1,3.1,59,3.3,0,0
REV03706,EMP0521,2024-Q2,3.4,91,3.8,40,0
REV03707,EMP0521,2024-Q3,2.8,81,3.2,36,6
REV03708,EMP0521,2024-Q4,4.1,51,3.5,38,2
REV03709,EMP0522,2023-Q1,3.5,59,5.0,10,1
REV03710,EMP0522,2023-Q2,3.2,62,3.5,13,6
REV03711,EMP0522,2023-Q3,2.2,57,4.1,1,3
REV03712,EMP0522,2023-Q4,2.3,60,4.7,0,6
REV03713,EMP0522,2024-Q1,3.4,81,4.1,1,1
REV03714,EMP0522,2024-Q2,1.7,66,4.5,24,5
REV03715,EMP0522,2024-Q3,3.9,95,3.6,16,5
REV03716,EMP0522,2024-Q4,3.1,86,3.6,15,3
REV03717,EMP0523,2023-Q1,5.0,100,4.3,18,0
REV03718,EMP0523,2023-Q2,4.8,94,4.5,31,6
REV03719,EMP0523,2023-Q3,3.1,94,2.7,17,2
REV03720,EMP0523,2023-Q4,3.1,75,4.9,38,2
REV03721,EMP0523,2024-Q1,3.9,76,4.2,31,2
REV03722,EMP0523,2024-Q2,4.4,53,4.3,34,3
REV03723,EMP0523,2024-Q3,1.4,73,4.1,16,2
REV03724,EMP0523,2024-Q4,1.5,71,4.3,17,3
REV03725,EMP0524,2023-Q1,2.8,91,3.6,35,4
REV03726,EMP0524,2023-Q2,3.6,92,4.6,22,6
REV03727,EMP0524,2023-Q3,3.5,82,3.0,17,4
REV03728,EMP0524,2023-Q4,3.9,62,4.5,35,5
REV03729,EMP0524,2024-Q1,2.4,64,4.2,22,5
REV03730,EMP0524,2024-Q2,1.6,85,4.9,40,1
REV03731,EMP0524,2024-Q3,3.1,81,3.0,25,6
REV03732,EMP0524,2024-Q4,2.2,70,3.1,1,6
REV03733,EMP0525,2023-Q3,1.8,92,4.5,30,2
REV03734,EMP0525,2023-Q4,3.3,83,3.7,32,4
REV03735,EMP0525,2024-Q1,3.8,68,3.1,26,6
REV03736,EMP0525,2024-Q2,3.1,89,3.9,16,2
REV03737,EMP0525,2024-Q3,2.5,96,3.6,38,5
REV03738,EMP0525,2024-Q4,2.6,84,2.6,1,6
REV03739,EMP0526,2023-Q1,2.9,96,4.5,20,6
REV03740,EMP0526,2023-Q2,2.3,53,3.4,2,4
REV03741,EMP0526,2023-Q3,2.7,61,3.8,25,3
REV03742,EMP0526,2023-Q4,3.6,60,4.3,0,0
REV03743,EMP0526,2024-Q1,3.4,79,3.0,11,6
REV03744,EMP0526,2024-Q2,3.3,88,4.4,36,0
REV03745,EMP0526,2024-Q3,1.9,78,3.1,31,1
REV03746,EMP0526,2024-Q4,2.4,87,3.3,40,6
REV03747,EMP0527,2023-Q1,1.7,72,4.2,0,1
REV03748,EMP0527,2023-Q2,3.3,85,4.8,4,3
REV03749,EMP0527,2023-Q3,4.2,58,3.3,22,0
REV03750,EMP0527,2023-Q4,2.2,72,2.6,8,5
REV03751,EMP0527,2024-Q1,2.8,94,4.1,19,2
REV03752,EMP0527,2024-Q2,3.4,51,4.1,35,0
REV03753,EMP0527,2024-Q3,4.1,69,3.0,14,0
REV03754,EMP0527,2024-Q4,2.9,58,4.8,38,2
REV03755,EMP0528,2023-Q1,2.7,99,4.2,14,6
REV03756,EMP0528,2023-Q2,1.8,64,4.4,39,6
REV03757,EMP0528,2023-Q3,3.3,98,3.3,5,6
REV03758,EMP0528,2023-Q4,4.6,96,4.3,6,0
REV03759,EMP0528,2024-Q1,3.4,59,3.1,22,4
REV03760,EMP0528,2024-Q2,3.2,51,3.2,10,3
REV03761,EMP0528,2024-Q3,3.4,72,3.0,29,6
REV03762,EMP0528,2024-Q4,3.2,66,2.9,27,6
REV03763,EMP0529,2023-Q1,2.6,93,3.5,11,6
REV03764,EMP0529,2023-Q2,3.8,92,3.4,3,4
REV03765,EMP0529,2023-Q3,3.4,73,3.7,33,1
REV03766,EMP0529,2023-Q4,3.2,85,4.3,22,2
REV03767,EMP0529,2024-Q1,2.5,68,3.4,5,2
REV03768,EMP0529,2024-Q2,4.1,90,4.4,2,6
REV03769,EMP0529,2024-Q3,3.1,90,2.7,14,2
REV03770,EMP0529,2024-Q4,2.5,80,4.2,19,2
REV03771,EMP0530,2023-Q2,3.9,72,3.3,14,5
REV03772,EMP0530,2023-Q3,2.9,79,4.2,26,1
REV03773,EMP0530,2023-Q4,2.7,80,3.0,6,3
REV03774,EMP0530,2024-Q1,2.7,79,3.0,28,2
REV03775,EMP0530,2024-Q2,2.0,74,2.7,8,6
REV03776,EMP0530,2024-Q3,3.5,55,4.2,30,2
REV03777,EMP0530,2024-Q4,1.9,77,4.3,10,6
REV03778,EMP0531,2023-Q1,2.3,77,3.1,6,1
REV03779,EMP0531,2023-Q2,1.7,98,3.6,32,2
REV03780,EMP0531,2023-Q3,3.1,83,2.8,28,3
REV03781,EMP0531,2023-Q4,3.1,60,2.5,39,0
REV03782,EMP0531,2024-Q1,3.0,77,3.9,5,4
REV03783,EMP0531,2024-Q2,2.5,77,3.1,15,4
REV03784,EMP0531,2024-Q3,2.4,88,3.3,4,3
REV03785,EMP0531,2024-Q4,3.5,97,3.7,3,2
REV03786,EMP0532,2023-Q1,2.8,71,2.6,21,5
REV03787,EMP0532,2023-Q2,3.4,89,4.6,34,1
REV03788,EMP0532,2023-Q3,2.6,58,4.8,26,3
REV03789,EMP0532,2023-Q4,3.3,64,4.2,6,1
REV03790,EMP0532,2024-Q1,4.1,98,3.0,14,6
REV03791,EMP0532,2024-Q2,3.6,99,3.8,35,4
REV03792,EMP0532,2024-Q3,2.9,52,3.3,22,6
REV03793,EMP0532,2024-Q4,3.4,55,4.1,9,0
REV03794,EMP0533,2023-Q1,3.0,59,3.4,15,3
REV03795,EMP0533,2023-Q2,3.2,69,3.4,9,4
REV03796,EMP0533,2023-Q3,3.0,61,4.5,15,0
REV03797,EMP0533,2023-Q4,3.1,65,3.1,30,2
REV03798,EMP0533,2024-Q1,3.3,99,3.4,24,3
REV03799,EMP0533,2024-Q2,2.5,61,4.0,4,0
REV03800,EMP0533,2024-Q3,2.5,95,3.3,37,0
REV03801,EMP0533,2024-Q4,2.2,97,3.2,16,1
REV03802,EMP0534,2023-Q1,2.1,55,3.8,12,5
REV03803,EMP0534,2023-Q2,2.3,69,3.1,39,2
REV03804,EMP0534,2023-Q3,3.3,64,4.8,5,0
REV03805,EMP0534,2023-Q4,2.6,93,4.1,10,5
REV03806,EMP0534,2024-Q1,3.6,87,3.7,7,5
REV03807,EMP0534,2024-Q2,3.2,91,2.8,1,3
REV03808,EMP0534,2024-Q3,1.8,59,4.2,7,5
REV03809,EMP0534,2024-Q4,3.7,79,4.0,24,6
REV03810,EMP0535,2023-Q1,3.8,71,4.5,28,1
REV03811,EMP0535,2023-Q2,2.5,60,3.8,27,1
REV03812,EMP0535,2023-Q3,3.5,93,4.0,3,5
REV03813,EMP0535,2023-Q4,2.6,82,3.7,39,1
REV03814,EMP0535,2024-Q1,3.3,60,2.7,35,1
REV03815,EMP0535,2024-Q2,2.3,75,3.9,4,6
REV03816,EMP0535,2024-Q3,1.5,63,4.2,27,6
REV03817,EMP0535,2024-Q4,2.4,99,2.6,8,4
REV03818,EMP0536,2023-Q3,3.1,82,4.2,31,0
REV03819,EMP0536,2023-Q4,2.9,78,4.1,22,6
REV03820,EMP0536,2024-Q1,2.4,88,4.4,5,2
REV03821,EMP0536,2024-Q2,2.9,62,2.6,17,2
REV03822,EMP0536,2024-Q3,3.1,61,2.5,24,5
REV03823,EMP0536,2024-Q4,2.5,65,3.9,35,4
REV03824,EMP0537,2024-Q1,3.3,52,4.7,19,5
REV03825,EMP0537,2024-Q2,2.7,72,4.7,10,4
REV03826,EMP0537,2024-Q3,4.0,70,3.8,28,6
REV03827,EMP0537,2024-Q4,2.4,75,2.6,3,2
REV03828,EMP0538,2024-Q2,3.5,50,4.0,13,2
REV03829,EMP0538,2024-Q3,3.5,94,3.6,22,2
REV03830,EMP0538,2024-Q4,2.9,84,4.3,9,1
REV03831,EMP0539,2024-Q3,3.1,100,3.6,32,0
REV03832,EMP0539,2024-Q4,2.8,52,2.7,15,6
REV03833,EMP0540,2023-Q1,3.9,85,4.2,28,1
REV03834,EMP0540,2023-Q2,2.2,54,2.6,20,0
REV03835,EMP0540,2023-Q3,2.5,65,3.1,24,0
REV03836,EMP0540,2023-Q4,2.9,56,3.9,10,1
REV03837,EMP0540,2024-Q1,4.1,50,2.7,34,5
REV03838,EMP0540,2024-Q2,3.5,85,2.9,15,1
REV03839,EMP0540,2024-Q3,2.2,85,4.4,4,6
REV03840,EMP0540,2024-Q4,2.3,83,2.8,40,3
REV03841,EMP0541,2023-Q1,2.8,64,3.5,0,1
REV03842,EMP0541,2023-Q2,2.7,84,3.9,5,5
REV03843,EMP0541,2023-Q3,3.9,94,3.7,15,5
REV03844,EMP0541,2023-Q4,2.2,74,4.0,29,5
REV03845,EMP0541,2024-Q1,4.3,82,4.0,19,5
REV03846,EMP0541,2024-Q2,3.8,81,3.6,11,0
REV03847,EMP0541,2024-Q3,4.0,52,2.6,8,0
REV03848,EMP0541,2024-Q4,2.9,66,4.2,6,6
REV03849,EMP0542,2023-Q1,3.1,53,4.9,0,3
REV03850,EMP0542,2023-Q2,2.2,57,3.6,17,4
REV03851,EMP0542,2023-Q3,2.8,73,4.7,1,6
REV03852,EMP0542,2023-Q4,3.5,91,4.2,38,2
REV03853,EMP0542,2024-Q1,4.1,56,3.0,29,0
REV03854,EMP0542,2024-Q2,2.4,83,3.4,7,6
REV03855,EMP0542,2024-Q3,2.9,87,4.4,39,2
REV03856,EMP0542,2024-Q4,3.1,91,3.3,16,2
REV03857,EMP0543,2023-Q1,2.2,76,4.0,9,4
REV03858,EMP0543,2023-Q2,3.6,75,3.4,24,6
REV03859,EMP0543,2023-Q3,2.7,57,4.0,29,3
REV03860,EMP0543,2023-Q4,3.1,81,2.7,28,3
REV03861,EMP0543,2024-Q1,2.9,96,4.2,7,5
REV03862,EMP0543,2024-Q2,2.6,98,4.2,32,3
REV03863,EMP0543,2024-Q3,3.2,98,2.9,27,1
REV03864,EMP0543,2024-Q4,3.0,87,3.4,6,1
REV03865,EMP0544,2023-Q1,2.9,97,3.5,24,6
REV03866,EMP0544,2023-Q2,2.7,78,3.9,1,2
REV03867,EMP0544,2023-Q3,3.4,73,3.7,29,0
REV03868,EMP0544,2023-Q4,4.4,62,3.9,33,3
REV03869,EMP0544,2024-Q1,3.3,97,3.2,2,1
REV03870,EMP0544,2024-Q2,3.9,96,2.8,18,5
REV03871,EMP0544,2024-Q3,1.7,54,3.3,25,3
REV03872,EMP0544,2024-Q4,2.9,77,3.0,13,0
REV03873,EMP0545,2023-Q1,2.4,68,4.9,7,0
REV03874,EMP0545,2023-Q2,2.2,79,3.5,6,5
REV03875,EMP0545,2023-Q3,2.7,69,2.9,6,2
REV03876,EMP0545,2023-Q4,4.0,61,3.2,14,0
REV03877,EMP0545,2024-Q1,3.9,88,3.5,34,5
REV03878,EMP0545,2024-Q2,3.4,76,3.0,26,2
REV03879,EMP0545,2024-Q3,1.6,66,3.5,24,4
REV03880,EMP0545,2024-Q4,2.3,74,4.0,30,0
REV03881,EMP0546,2023-Q1,3.4,63,3.4,35,6
REV03882,EMP0546,2023-Q2,3.3,64,2.5,17,4
REV03883,EMP0546,2023-Q3,1.9,64,3.7,38,5
REV03884,EMP0546,2023-Q4,2.6,64,3.5,14,5
REV03885,EMP0546,2024-Q1,3.2,55,4.4,36,1
REV03886,EMP0546,2024-Q2,3.6,97,4.9,38,0
REV03887,EMP0546,2024-Q3,1.7,92,4.1,30,0
REV03888,EMP0546,2024-Q4,3.1,74,3.3,14,2
REV03889,EMP0547,2023-Q1,3.3,54,2.6,16,0
REV03890,EMP0547,2023-Q2,3.8,74,4.4,9,4
REV03891,EMP0547,2023-Q3,3.7,56,2.7,28,1
REV03892,EMP0547,2023-Q4,3.6,58,3.8,17,3
REV03893,EMP0547,2024-Q1,2.6,57,3.8,1,0
REV03894,EMP0547,2024-Q2,1.9,84,2.8,37,6
REV03895,EMP0547,2024-Q3,2.9,75,4.1,30,2
REV03896,EMP0547,2024-Q4,3.9,93,3.6,39,5
REV03897,EMP0548,2023-Q1,4.2,100,4.6,33,5
REV03898,EMP0548,2023-Q2,3.7,66,4.6,30,2
REV03899,EMP0548,2023-Q3,3.5,87,4.0,39,4
REV03900,EMP0548,2023-Q4,3.5,53,3.3,8,0
REV03901,EMP0548,2024-Q1,2.8,81,2.8,17,4
REV03902,EMP0548,2024-Q2,3.1,76,4.5,26,2
REV03903,EMP0548,2024-Q3,4.4,83,4.3,35,4
REV03904,EMP0548,2024-Q4,2.5,84,4.2,0,3
REV03905,EMP0549,2024-Q3,4.3,54,3.7,40,6
REV03906,EMP0549,2024-Q4,3.0,93,4.6,20,3
REV03907,EMP0550,2023-Q2,4.1,65,2.7,26,1
REV03908,EMP0550,2023-Q3,2.2,56,2.9,29,2
REV03909,EMP0550,2023-Q4,3.6,72,3.6,11,5
REV03910,EMP0550,2024-Q1,2.7,98,3.5,26,4
REV03911,EMP0550,2024-Q2,2.2,69,4.0,13,3
REV03912,EMP0550,2024-Q3,2.6,82,2.7,36,6
REV03913,EMP0550,2024-Q4,3.2,83,4.6,37,5
REV03914,EMP0551,2023-Q1,2.6,87,4.7,3,3
REV03915,EMP0551,2023-Q2,2.2,83,4.9,10,5
REV03916,EMP0551,2023-Q3,3.1,53,2.8,13,5
REV03917,EMP0551,2023-Q4,3.1,50,3.7,27,3
REV03918,EMP0551,2024-Q1,3.6,72,3.0,10,0
REV03919,EMP0551,2024-Q2,3.9,74,3.1,12,3
REV03920,EMP0551,2024-Q3,2.4,65,2.7,39,6
REV03921,EMP0551,2024-Q4,3.9,67,3.9,2,2
REV03922,EMP0552,2023-Q3,3.4,94,4.0,3,1
REV03923,EMP0552,2023-Q4,3.0,80,4.2,38,2
REV03924,EMP0552,2024-Q1,2.1,97,3.2,33,6
REV03925,EMP0552,2024-Q2,3.0,71,3.8,21,5
REV03926,EMP0552,2024-Q3,3.0,76,4.8,15,5
REV03927,EMP0552,2024-Q4,3.9,88,4.8,35,6
REV03928,EMP0553,2023-Q1,3.5,57,2.9,17,5
REV03929,EMP0553,2023-Q2,2.4,63,4.0,9,1
REV03930,EMP0553,2023-Q3,3.3,70,4.4,21,0
REV03931,EMP0553,2023-Q4,3.7,78,4.5,4,6
REV03932,EMP0553,2024-Q1,4.3,88,4.3,11,2
REV03933,EMP0553,2024-Q2,3.8,85,4.7,4,5
REV03934,EMP0553,2024-Q3,3.7,97,4.6,16,6
REV03935,EMP0553,2024-Q4,3.2,81,4.7,11,0
REV03936,EMP0554,2023-Q1,3.5,95,5.0,12,3
REV03937,EMP0554,2023-Q2,4.1,52,2.8,34,3
REV03938,EMP0554,2023-Q3,2.3,64,3.9,16,2
REV03939,EMP0554,2023-Q4,3.0,66,2.7,13,5
REV03940,EMP0554,2024-Q1,2.7,99,3.9,20,1
REV03941,EMP0554,2024-Q2,3.5,56,3.3,13,6
REV03942,EMP0554,2024-Q3,4.1,53,4.0,0,6
REV03943,EMP0554,2024-Q4,2.8,80,4.0,33,5
REV03944,EMP0555,2023-Q1,1.5,97,3.3,39,0
REV03945,EMP0555,2023-Q2,2.9,91,4.0,19,2
REV03946,EMP0555,2023-Q3,3.8,100,3.9,29,1
REV03947,EMP0555,2023-Q4,3.6,90,3.2,2,4
REV03948,EMP0555,2024-Q1,3.5,97,4.0,11,5
REV03949,EMP0555,2024-Q2,3.0,56,3.7,40,6
REV03950,EMP0555,2024-Q3,2.3,62,3.3,5,3
REV03951,EMP0555,2024-Q4,3.6,75,3.8,4,1
REV03952,EMP0556,2023-Q1,2.6,63,4.9,30,1
REV03953,EMP0556,2023-Q2,4.7,77,3.6,30,5
REV03954,EMP0556,2023-Q3,3.6,58,2.8,14,5
REV03955,EMP0556,2023-Q4,2.8,68,4.9,11,2
REV03956,EMP0556,2024-Q1,2.8,58,4.1,10,5
REV03957,EMP0556,2024-Q2,3.1,67,2.7,39,4
REV03958,EMP0556,2024-Q3,3.0,100,4.6,14,6
REV03959,EMP0556,2024-Q4,4.0,53,3.5,15,1
REV03960,EMP0557,2023-Q1,3.3,96,3.1,20,2
REV03961,EMP0557,2023-Q2,2.7,50,2.7,34,0
REV03962,EMP0557,2023-Q3,4.5,91,4.5,18,2
REV03963,EMP0557,2023-Q4,3.2,60,3.2,35,6
REV03964,EMP0557,2024-Q1,3.7,67,2.9,1,1
REV03965,EMP0557,2024-Q2,2.8,94,3.2,23,0
REV03966,EMP0557,2024-Q3,3.5,94,4.0,28,3
REV03967,EMP0557,2024-Q4,3.4,72,4.3,5,0
REV03968,EMP0558,2023-Q1,1.9,92,4.3,27,5
REV03969,EMP0558,2023-Q2,4.6,54,4.9,26,2
REV03970,EMP0558,2023-Q3,4.1,50,4.0,36,2
REV03971,EMP0558,2023-Q4,2.9,56,3.3,22,1
REV03972,EMP0558,2024-Q1,2.4,89,3.8,4,1
REV03973,EMP0558,2024-Q2,3.4,79,2.6,19,6
REV03974,EMP0558,2024-Q3,3.3,90,2.8,20,0
REV03975,EMP0558,2024-Q4,3.4,93,4.1,3,4
REV03976,EMP0559,2024-Q1,3.3,61,3.5,4,5
REV03977,EMP0559,2024-Q2,3.6,99,2.7,12,2
REV03978,EMP0559,2024-Q3,4.2,74,3.3,17,1
