Training_ID,Employee_ID,Course_Name,Provider,Completion_Date,Duration_Hrs,Score_Pct,Certified
TRN01874,EMP0606,SQL Mastery,Pluralsight,2025-06-25,8,88,Yes
TRN01875,EMP0606,Project Management,LinkedIn Learning,2024-05-28,8,70,No
TRN01876,EMP0606,Data Visualization,Coursera,2023-12-29,20,97,No
TRN01877,EMP0607,Communication Skills,LinkedIn Learning,2024-10-07,8,64,Yes
TRN01878,EMP0607,ML Fundamentals,Internal L&D,2024-03-01,4,63,No
TRN01879,EMP0607,DevOps CI/CD,LinkedIn Learning,2023-09-25,12,99,No
TRN01880,EMP0607,React JS,Internal L&D,2024-06-02,40,99,No
TRN01881,EMP0608,Power BI,Udemy,2023-09-13,4,81,No
TRN01882,EMP0608,Design Thinking,Internal L&D,2026-01-14,4,62,Yes
TRN01883,EMP0608,Cloud AWS,Coursera,2024-01-25,16,81,No
TRN01884,EMP0609,ML Fundamentals,Pluralsight,2025-02-11,20,84,No
TRN01885,EMP0610,Agile & Scrum,LinkedIn Learning,2024-02-29,8,66,No
TRN01886,EMP0610,Data Visualization,Pluralsight,2024-10-23,40,81,Yes
TRN01887,EMP0610,ML Fundamentals,Coursera,2024-03-16,12,95,No
TRN01888,EMP0610,Cloud AWS,Coursera,2025-08-21,8,60,Yes
TRN01889,EMP0610,DevOps CI/CD,Pluralsight,2023-07-06,24,77,Yes
TRN01890,EMP0611,React JS,Pluralsight,2023-11-28,12,67,No
TRN01891,EMP0611,DevOps CI/CD,Coursera,2024-11-23,4,82,Yes
TRN01892,EMP0611,Cybersecurity Basics,Pluralsight,2025-03-20,4,65,Yes
TRN01893,EMP0611,Design Thinking,LinkedIn Learning,2025-12-12,24,77,Yes
TRN01894,EMP0611,Excel Advanced,Pluralsight,2025-07-06,8,86,No
TRN01895,EMP0612,DevOps CI/CD,Udemy,2024-03-22,40,86,No
TRN01896,EMP0613,Leadership 101,Udemy,2024-04-05,12,81,Yes
TRN01897,EMP0613,Data Visualization,Pluralsight,2025-06-28,4,78,Yes
TRN01898,EMP0613,Cybersecurity Basics,LinkedIn Learning,2023-05-29,20,65,No
TRN01899,EMP0613,Cloud AWS,LinkedIn Learning,2024-10-23,8,83,Yes
TRN01900,EMP0614,Cybersecurity Basics,LinkedIn Learning,2024-04-20,16,87,Yes
TRN01901,EMP0614,DevOps CI/CD,Coursera,2023-10-23,20,95,Yes
TRN01902,EMP0614,React JS,Udemy,2024-02-12,12,84,No
TRN01903,EMP0614,Communication Skills,Coursera,2024-09-18,8,94,Yes
TRN01904,EMP0614,ML Fundamentals,Pluralsight,2025-12-30,4,70,Yes
TRN01905,EMP0615,Design Thinking,Pluralsight,2025-09-13,24,75,No
TRN01906,EMP0615,React JS,Coursera,2025-01-16,20,64,Yes
TRN01907,EMP0615,Project Management,Internal L&D,2025-03-05,24,73,Yes
TRN01908,EMP0615,Excel Advanced,Coursera,2025-09-22,4,68,No
TRN01909,EMP0615,Python for Data,Udemy,2024-08-07,16,98,No
TRN01910,EMP0616,ML Fundamentals,Internal L&D,2023-07-20,12,75,No
TRN01911,EMP0617,DevOps CI/CD,Udemy,2025-04-28,8,89,Yes
TRN01912,EMP0617,Data Visualization,Internal L&D,2024-01-14,4,67,No
TRN01913,EMP0617,ML Fundamentals,Udemy,2024-08-09,8,61,Yes
TRN01914,EMP0617,Project Management,Udemy,2024-04-21,12,84,No
TRN01915,EMP0618,Project Management,Coursera,2024-04-30,8,64,Yes
TRN01916,EMP0618,Design Thinking,LinkedIn Learning,2023-10-10,20,86,Yes
TRN01917,EMP0618,Cloud AWS,Pluralsight,2024-11-21,20,79,Yes
TRN01918,EMP0619,Communication Skills,Internal L&D,2024-05-14,4,83,No
TRN01919,EMP0619,Power BI,Udemy,2023-05-12,20,99,Yes
TRN01920,EMP0620,Power BI,LinkedIn Learning,2023-12-02,8,64,No
TRN01921,EMP0620,DevOps CI/CD,Internal L&D,2025-03-07,8,84,No
TRN01922,EMP0621,SQL Mastery,Internal L&D,2024-05-10,12,65,No
TRN01923,EMP0621,Agile & Scrum,LinkedIn Learning,2024-03-16,8,92,Yes
TRN01924,EMP0621,Communication Skills,Udemy,2024-01-16,12,73,No
TRN01925,EMP0621,Cloud AWS,Pluralsight,2025-01-22,24,71,No
TRN01926,EMP0622,Excel Advanced,Internal L&D,2025-04-02,16,89,No
TRN01927,EMP0622,Agile & Scrum,Pluralsight,2024-08-09,24,74,No
TRN01928,EMP0622,Cybersecurity Basics,Udemy,2023-12-06,24,98,No
TRN01929,EMP0622,Cloud AWS,Coursera,2025-06-07,12,60,No
TRN01930,EMP0622,DevOps CI/CD,LinkedIn Learning,2023-10-03,8,72,Yes
TRN01931,EMP0623,Cloud AWS,LinkedIn Learning,2024-09-22,16,92,Yes
TRN01932,EMP0623,Python for Data,Coursera,2025-10-18,12,60,Yes
TRN01933,EMP0623,Leadership 101,Internal L&D,2024-05-13,8,91,Yes
TRN01934,EMP0624,Power BI,Pluralsight,2023-11-27,12,66,Yes
TRN01935,EMP0624,Cloud AWS,LinkedIn Learning,2023-12-18,16,98,No
TRN01936,EMP0625,React JS,LinkedIn Learning,2024-03-13,16,69,Yes
TRN01937,EMP0625,Communication Skills,Udemy,2025-07-15,12,80,No
TRN01938,EMP0626,Communication Skills,Internal L&D,2026-02-12,24,90,No
TRN01939,EMP0626,Project Management,Internal L&D,2024-12-22,16,90,Yes
TRN01940,EMP0627,Excel Advanced,Udemy,2023-04-15,40,65,Yes
TRN01941,EMP0627,ML Fundamentals,Udemy,2024-06-30,8,91,Yes
TRN01942,EMP0627,Communication Skills,Coursera,2025-10-18,4,70,No
TRN01943,EMP0627,Cybersecurity Basics,Internal L&D,2023-12-09,20,96,No
TRN01944,EMP0628,Cloud AWS,Pluralsight,2024-11-05,20,66,No
TRN01945,EMP0629,Cloud AWS,Internal L&D,2025-04-01,16,67,No
TRN01946,EMP0630,Design Thinking,Udemy,2024-11-05,20,80,Yes
TRN01947,EMP0631,Python for Data,Udemy,2024-02-22,20,89,No
TRN01948,EMP0631,React JS,Internal L&D,2023-08-30,12,65,Yes
TRN01949,EMP0631,Communication Skills,Pluralsight,2025-05-23,16,64,No
TRN01950,EMP0631,ML Fundamentals,Pluralsight,2024-03-18,20,72,Yes
TRN01951,EMP0632,Project Management,Coursera,2026-02-02,12,62,No
TRN01952,EMP0632,ML Fundamentals,Pluralsight,2023-05-06,8,63,Yes
TRN01953,EMP0632,Excel Advanced,LinkedIn Learning,2025-12-19,24,64,Yes
TRN01954,EMP0633,Python for Data,Internal L&D,2024-06-14,4,68,Yes
TRN01955,EMP0633,Leadership 101,Pluralsight,2025-04-17,24,96,No
TRN01956,EMP0634,Cybersecurity Basics,Udemy,2024-02-15,4,89,Yes
TRN01957,EMP0635,Agile & Scrum,Udemy,2024-08-14,12,95,Yes
TRN01958,EMP0635,Python for Data,Udemy,2024-07-08,20,94,No
TRN01959,EMP0636,SQL Mastery,Coursera,2024-08-11,24,99,No
TRN01960,EMP0637,DevOps CI/CD,Internal L&D,2024-02-22,16,95,No
TRN01961,EMP0637,Design Thinking,Internal L&D,2025-09-18,20,70,Yes
TRN01962,EMP0637,Agile & Scrum,Internal L&D,2023-04-21,24,95,No
TRN01963,EMP0637,ML Fundamentals,Udemy,2023-12-28,20,84,No
TRN01964,EMP0638,SQL Mastery,LinkedIn Learning,2026-02-11,16,81,No
TRN01965,EMP0638,Cloud AWS,LinkedIn Learning,2024-05-15,4,85,Yes
TRN01966,EMP0638,React JS,Coursera,2025-05-27,20,64,No
TRN01967,EMP0639,Power BI,Coursera,2026-02-04,24,88,Yes
TRN01968,EMP0639,Cloud AWS,Coursera,2024-03-25,40,97,Yes
TRN01969,EMP0639,Design Thinking,Coursera,2024-06-05,4,60,No
TRN01970,EMP0639,Excel Advanced,Udemy,2024-06-26,20,67,No
TRN01971,EMP0639,Cybersecurity Basics,Coursera,2023-11-29,40,64,No
TRN01972,EMP0640,Communication Skills,LinkedIn Learning,2023-04-08,16,77,No
TRN01973,EMP0640,Agile & Scrum,Coursera,2024-11-04,12,75,Yes
TRN01974,EMP0640,React JS,Internal L&D,2023-10-21,40,97,Yes
TRN01975,EMP0640,Python for Data,Pluralsight,2023-04-18,8,93,No
TRN01976,EMP0640,Power BI,LinkedIn Learning,2023-11-20,40,86,Yes
TRN01977,EMP0641,Excel Advanced,Udemy,2024-10-16,40,63,No
TRN01978,EMP0641,Agile & Scrum,Coursera,2025-08-29,8,68,Yes
TRN01979,EMP0641,Power BI,Pluralsight,2023-11-04,8,91,Yes
TRN01980,EMP0641,Communication Skills,LinkedIn Learning,2025-12-19,24,78,Yes
TRN01981,EMP0642,Agile & Scrum,Internal L&D,2025-07-25,8,71,No
TRN01982,EMP0643,Excel Advanced,LinkedIn Learning,2023-12-25,12,94,Yes
TRN01983,EMP0643,Cloud AWS,Pluralsight,2025-03-22,4,87,Yes
TRN01984,EMP0643,SQL Mastery,LinkedIn Learning,2026-01-09,20,64,Yes
TRN01985,EMP0644,Cloud AWS,Internal L&D,2025-07-24,40,92,No
TRN01986,EMP0644,Design Thinking,Internal L&D,2023-11-09,40,72,Yes
TRN01987,EMP0644,React JS,Pluralsight,2023-08-04,40,66,Yes
TRN01988,EMP0644,DevOps CI/CD,Udemy,2023-10-29,12,93,No
TRN01989,EMP0645,React JS,Coursera,2025-04-27,20,65,Yes
TRN01990,EMP0646,SQL Mastery,LinkedIn Learning,2025-05-31,4,68,Yes
TRN01991,EMP0647,Agile & Scrum,Pluralsight,2025-06-27,20,70,Yes
TRN01992,EMP0647,Data Visualization,Coursera,2024-10-11,4,94,Yes
TRN01993,EMP0647,Power BI,Udemy,2024-08-14,12,87,Yes
TRN01994,EMP0648,Communication Skills,Internal L&D,2025-05-28,16,63,Yes
TRN01995,EMP0649,SQL Mastery,Udemy,2025-11-09,20,100,No
TRN01996,EMP0649,Communication Skills,Internal L&D,2026-02-18,40,89,Yes
TRN01997,EMP0649,ML Fundamentals,Pluralsight,2023-09-10,40,99,Yes
TRN01998,EMP0649,Excel Advanced,Pluralsight,2024-07-19,12,91,No
TRN01999,EMP0650,Data Visualization,Coursera,2023-05-01,24,76,No
TRN02000,EMP0651,Python for Data,Pluralsight,2023-06-07,8,93,Yes
TRN02001,EMP0651,Power BI,Coursera,2024-06-20,4,65,No
TRN02002,EMP0652,Leadership 101,Udemy,2023-05-18,12,78,No
TRN02003,EMP0652,Cloud AWS,Internal L&D,2025-11-12,20,100,No
TRN02004,EMP0652,Power BI,Udemy,2025-02-05,20,86,Yes
TRN02005,EMP0652,SQL Mastery,LinkedIn Learning,2023-05-08,40,61,Yes
TRN02006,EMP0652,React JS,Pluralsight,2025-10-16,16,93,Yes
TRN02007,EMP0653,Cloud AWS,Coursera,2023-08-09,12,66,No
TRN02008,EMP0653,Data Visualization,Coursera,2023-09-30,8,100,Yes
TRN02009,EMP0654,Python for Data,Internal L&D,2025-06-13,4,90,Yes
TRN02010,EMP0654,Project Management,Internal L&D,2023-11-09,16,85,No
TRN02011,EMP0655,Cloud AWS,Udemy,2023-06-08,20,93,No
TRN02012,EMP0655,Design Thinking,Udemy,2024-12-29,40,93,Yes
TRN02013,EMP0655,Cybersecurity Basics,Pluralsight,2023-11-08,20,84,No
TRN02014,EMP0655,ML Fundamentals,Pluralsight,2024-01-17,8,77,No
TRN02015,EMP0656,Python for Data,Internal L&D,2024-01-22,40,79,No
TRN02016,EMP0656,Data Visualization,Internal L&D,2024-03-21,4,74,No
TRN02017,EMP0656,React JS,Udemy,2025-07-10,8,61,Yes
TRN02018,EMP0657,Python for Data,LinkedIn Learning,2023-11-16,16,70,Yes
TRN02019,EMP0657,Power BI,Coursera,2023-06-03,4,88,Yes
TRN02020,EMP0657,Cloud AWS,Internal L&D,2025-08-20,40,93,No
TRN02021,EMP0657,Excel Advanced,Udemy,2025-09-18,8,66,No
TRN02022,EMP0658,Excel Advanced,Coursera,2024-12-20,16,62,No
TRN02023,EMP0658,Agile & Scrum,Internal L&D,2023-10-03,40,70,No
TRN02024,EMP0658,Data Visualization,LinkedIn Learning,2025-06-09,12,84,No
TRN02025,EMP0658,ML Fundamentals,Coursera,2025-08-30,12,85,No
TRN02026,EMP0658,Cloud AWS,Internal L&D,2025-10-29,4,81,No
TRN02027,EMP0659,SQL Mastery,Coursera,2024-01-18,4,91,Yes
TRN02028,EMP0660,ML Fundamentals,Coursera,2025-02-25,24,93,Yes
TRN02029,EMP0661,Excel Advanced,Pluralsight,2024-04-20,40,86,Yes
TRN02030,EMP0661,Communication Skills,LinkedIn Learning,2025-02-28,8,82,No
TRN02031,EMP0661,Project Management,Internal L&D,2023-09-13,12,61,Yes
TRN02032,EMP0662,Data Visualization,Pluralsight,2026-02-20,24,76,Yes
TRN02033,EMP0662,React JS,Pluralsight,2025-08-08,4,92,No
TRN02034,EMP0663,Cybersecurity Basics,Udemy,2024-10-30,8,70,No
TRN02035,EMP0663,Agile & Scrum,Pluralsight,2025-05-10,8,68,Yes
TRN02036,EMP0663,Design Thinking,Coursera,2023-08-16,24,75,Yes
TRN02037,EMP0663,Python for Data,Pluralsight,2024-06-23,4,96,Yes
TRN02038,EMP0663,Cloud AWS,LinkedIn Learning,2023-04-21,4,75,No
TRN02039,EMP0664,Data Visualization,Pluralsight,2023-05-08,4,79,Yes
TRN02040,EMP0664,ML Fundamentals,LinkedIn Learning,2025-09-08,12,60,Yes
TRN02041,EMP0664,Cloud AWS,LinkedIn Learning,2025-10-13,20,91,Yes
TRN02042,EMP0664,Cybersecurity Basics,Pluralsight,2023-07-10,20,80,Yes
TRN02043,EMP0665,Power BI,Pluralsight,2023-04-20,12,85,Yes
TRN02044,EMP0665,Project Management,Internal L&D,2023-08-23,40,98,Yes
TRN02045,EMP0666,Design Thinking,LinkedIn Learning,2024-04-24,16,68,No
TRN02046,EMP0666,Agile & Scrum,Pluralsight,2025-08-02,4,86,Yes
TRN02047,EMP0666,DevOps CI/CD,Internal L&D,2025-10-03,24,90,Yes
TRN02048,EMP0666,ML Fundamentals,Internal L&D,2025-10-29,12,71,No
TRN02049,EMP0666,Communication Skills,Pluralsight,2024-12-08,24,71,No
TRN02050,EMP0667,SQL Mastery,Pluralsight,2025-11-07,20,94,Yes
TRN02051,EMP0667,Data Visualization,LinkedIn Learning,2023-10-20,24,68,No
TRN02052,EMP0667,Cloud AWS,LinkedIn Learning,2024-03-06,40,88,No
TRN02053,EMP0667,Cybersecurity Basics,Coursera,2025-04-15,4,94,No
TRN02054,EMP0667,ML Fundamentals,LinkedIn Learning,2025-02-26,4,80,No
TRN02055,EMP0668,Cloud AWS,Pluralsight,2023-09-17,20,94,No
TRN02056,EMP0668,DevOps CI/CD,Internal L&D,2026-02-26,20,83,Yes
TRN02057,EMP0669,Agile & Scrum,Pluralsight,2023-11-23,20,72,No
TRN02058,EMP0670,Project Management,LinkedIn Learning,2023-09-18,12,70,Yes
TRN02059,EMP0671,Agile & Scrum,LinkedIn Learning,2024-12-30,8,95,Yes
TRN02060,EMP0672,Power BI,LinkedIn Learning,2025-06-13,8,79,No
TRN02061,EMP0672,Design Thinking,Pluralsight,2025-09-17,24,72,No
TRN02062,EMP0672,SQL Mastery,Internal L&D,2024-04-18,8,86,Yes
TRN02063,EMP0672,Cloud AWS,Internal L&D,2024-07-14,8,63,Yes
TRN02064,EMP0672,Python for Data,Udemy,2024-12-22,12,78,No
TRN02065,EMP0673,Power BI,Udemy,2023-08-12,24,62,No
TRN02066,EMP0673,ML Fundamentals,LinkedIn Learning,2025-06-06,20,86,Yes
TRN02067,EMP0673,Cloud AWS,Internal L&D,2025-11-04,40,72,Yes
TRN02068,EMP0673,Agile & Scrum,Internal L&D,2023-04-12,20,99,Yes
TRN02069,EMP0674,Excel Advanced,LinkedIn Learning,2025-06-26,16,86,Yes
TRN02070,EMP0674,Power BI,Internal L&D,2023-05-15,20,96,No
TRN02071,EMP0674,React JS,Coursera,2023-10-12,40,62,Yes
TRN02072,EMP0674,Design Thinking,LinkedIn Learning,2025-07-11,24,70,No
TRN02073,EMP0674,ML Fundamentals,Internal L&D,2025-06-28,8,64,Yes
TRN02074,EMP0675,Python for Data,Internal L&D,2025-03-09,12,61,Yes
TRN02075,EMP0675,Leadership 101,Coursera,2024-09-12,12,77,Yes
TRN02076,EMP0675,ML Fundamentals,LinkedIn Learning,2025-08-26,40,84,Yes
TRN02077,EMP0675,DevOps CI/CD,Coursera,2025-05-11,24,88,Yes
TRN02078,EMP0675,Data Visualization,Internal L&D,2025-05-08,16,69,Yes
TRN02079,EMP0676,Leadership 101,Coursera,2025-10-15,12,94,Yes
TRN02080,EMP0677,Agile & Scrum,Udemy,2025-11-02,4,67,Yes
TRN02081,EMP0677,Excel Advanced,Internal L&D,2025-06-17,24,61,No
TRN02082,EMP0677,Cybersecurity Basics,Udemy,2023-04-15,24,73,Yes
TRN02083,EMP0677,Python for Data,LinkedIn Learning,2026-03-04,20,72,Yes
TRN02084,EMP0677,Data Visualization,Udemy,2025-11-14,16,83,No
TRN02085,EMP0678,Project Management,Internal L&D,2025-01-30,8,71,No
TRN02086,EMP0678,Excel Advanced,Coursera,2024-11-27,20,78,Yes
TRN02087,EMP0678,Cloud AWS,Internal L&D,2026-02-09,20,62,No
TRN02088,EMP0678,Communication Skills,Internal L&D,2025-04-10,16,100,No
TRN02089,EMP0679,Design Thinking,Internal L&D,2025-05-06,16,79,No
TRN02090,EMP0679,Data Visualization,Coursera,2024-04-07,12,68,No
TRN02091,EMP0679,ML Fundamentals,Pluralsight,2024-08-13,12,84,Yes
TRN02092,EMP0679,React JS,Pluralsight,2025-04-18,4,85,No
TRN02093,EMP0680,Leadership 101,Pluralsight,2026-01-04,8,80,Yes
TRN02094,EMP0680,Power BI,Coursera,2025-11-17,16,93,No
TRN02095,EMP0681,Cloud AWS,Coursera,2024-10-17,12,95,No
TRN02096,EMP0681,Power BI,Internal L&D,2025-09-25,12,88,No
TRN02097,EMP0682,Excel Advanced,Coursera,2023-05-13,8,64,No
TRN02098,EMP0682,Project Management,Udemy,2026-01-18,16,96,No
TRN02099,EMP0683,React JS,Internal L&D,2026-02-04,40,93,No
TRN02100,EMP0684,Power BI,Udemy,2023-04-24,12,61,No
TRN02101,EMP0684,Cybersecurity Basics,Internal L&D,2024-12-02,16,71,Yes
TRN02102,EMP0684,Design Thinking,Coursera,2025-07-13,8,76,No
TRN02103,EMP0684,Cloud AWS,LinkedIn Learning,2023-10-12,20,85,No
TRN02104,EMP0685,Data Visualization,Udemy,2023-09-28,8,64,No
TRN02105,EMP0686,Power BI,Udemy,2026-03-08,8,100,No
TRN02106,EMP0687,Python for Data,Pluralsight,2025-08-27,12,66,No
TRN02107,EMP0687,ML Fundamentals,Internal L&D,2025-07-23,40,63,Yes
TRN02108,EMP0687,Cybersecurity Basics,Internal L&D,2023-05-04,40,82,Yes
TRN02109,EMP0687,Design Thinking,Pluralsight,2025-08-02,16,62,Yes
TRN02110,EMP0687,Communication Skills,LinkedIn Learning,2025-05-01,24,70,Yes
TRN02111,EMP0688,Cloud AWS,LinkedIn Learning,2025-06-04,12,81,Yes
TRN02112,EMP0688,SQL Mastery,Pluralsight,2025-04-14,24,91,No
TRN02113,EMP0688,Cybersecurity Basics,Udemy,2025-01-14,4,84,Yes
TRN02114,EMP0688,Leadership 101,Udemy,2023-04-17,40,71,Yes
TRN02115,EMP0689,Cybersecurity Basics,Coursera,2026-01-24,4,63,Yes
TRN02116,EMP0689,SQL Mastery,Coursera,2024-10-26,20,93,Yes
TRN02117,EMP0689,React JS,Coursera,2024-09-07,16,80,No
TRN02118,EMP0689,Agile & Scrum,LinkedIn Learning,2025-10-06,24,91,Yes
TRN02119,EMP0690,Power BI,Udemy,2024-04-09,8,98,Yes
TRN02120,EMP0690,DevOps CI/CD,Udemy,2023-12-22,24,64,Yes
TRN02121,EMP0690,Agile & Scrum,Internal L&D,2025-06-13,20,76,Yes
TRN02122,EMP0691,Excel Advanced,Coursera,2026-03-14,12,84,No
TRN02123,EMP0691,ML Fundamentals,Udemy,2024-01-14,20,89,No
TRN02124,EMP0691,Power BI,Pluralsight,2024-10-15,40,81,No
TRN02125,EMP0692,Project Management,Udemy,2025-11-15,4,100,Yes
TRN02126,EMP0692,SQL Mastery,LinkedIn Learning,2024-12-08,16,99,No
TRN02127,EMP0693,Excel Advanced,Coursera,2023-08-09,16,85,Yes
TRN02128,EMP0693,ML Fundamentals,Pluralsight,2024-12-04,16,93,Yes
TRN02129,EMP0693,DevOps CI/CD,Coursera,2025-08-06,8,87,No
TRN02130,EMP0694,Cybersecurity Basics,Pluralsight,2026-01-23,8,77,No
TRN02131,EMP0694,Data Visualization,LinkedIn Learning,2025-06-10,8,65,Yes
TRN02132,EMP0694,ML Fundamentals,Pluralsight,2024-10-30,40,68,Yes
TRN02133,EMP0694,Design Thinking,Pluralsight,2024-03-24,16,79,Yes
TRN02134,EMP0695,React JS,Coursera,2024-01-24,8,62,Yes
TRN02135,EMP0695,Python for Data,Coursera,2025-03-04,24,66,Yes
TRN02136,EMP0695,Excel Advanced,Pluralsight,2025-03-30,4,73,No
TRN02137,EMP0695,ML Fundamentals,Pluralsight,2024-10-28,4,80,No
TRN02138,EMP0695,SQL Mastery,Coursera,2025-06-08,24,81,Yes
TRN02139,EMP0696,Project Management,Coursera,2025-10-17,16,90,No
TRN02140,EMP0696,Python for Data,Coursera,2023-07-25,40,62,Yes
TRN02141,EMP0697,Leadership 101,Internal L&D,2023-05-30,16,75,No
TRN02142,EMP0697,Cybersecurity Basics,Internal L&D,2026-02-12,24,78,Yes
TRN02143,EMP0698,Communication Skills,LinkedIn Learning,2024-12-30,16,77,Yes
TRN02144,EMP0698,Project Management,Coursera,2023-08-10,40,73,Yes
TRN02145,EMP0699,Agile & Scrum,LinkedIn Learning,2024-09-14,8,88,No
TRN02146,EMP0699,ML Fundamentals,Internal L&D,2024-08-01,4,82,No
TRN02147,EMP0700,Leadership 101,LinkedIn Learning,2025-08-12,20,69,Yes
TRN02148,EMP0700,SQL Mastery,LinkedIn Learning,2024-05-31,4,68,Yes
TRN02149,EMP0700,Excel Advanced,Udemy,2025-04-03,12,92,Yes
TRN02150,EMP0700,Communication Skills,Pluralsight,2024-03-15,24,73,Yes
TRN02151,EMP0700,Cloud AWS,Internal L&D,2023-12-06,12,67,Yes
TRN02152,EMP0701,Project Management,Internal L&D,2025-10-14,4,89,No
TRN02153,EMP0701,Python for Data,Pluralsight,2024-04-21,40,79,No
TRN02154,EMP0701,Power BI,LinkedIn Learning,2024-12-11,24,90,No
TRN02155,EMP0702,Project Management,LinkedIn Learning,2025-08-03,40,93,No
TRN02156,EMP0702,SQL Mastery,Udemy,2023-12-01,24,62,Yes
TRN02157,EMP0702,React JS,LinkedIn Learning,2024-02-22,16,78,No
TRN02158,EMP0702,Agile & Scrum,Pluralsight,2025-09-01,8,96,No
TRN02159,EMP0702,Design Thinking,Internal L&D,2026-03-23,12,83,Yes
TRN02160,EMP0703,Design Thinking,Coursera,2023-05-05,8,82,No
TRN02161,EMP0704,Cybersecurity Basics,Udemy,2025-11-30,12,62,Yes
TRN02162,EMP0704,Project Management,Internal L&D,2023-08-29,20,69,No
TRN02163,EMP0704,Leadership 101,LinkedIn Learning,2024-04-17,4,60,Yes
TRN02164,EMP0704,Communication Skills,Udemy,2025-09-20,40,70,Yes
TRN02165,EMP0704,Agile & Scrum,Internal L&D,2024-08-28,16,86,No
TRN02166,EMP0705,Project Management,LinkedIn Learning,2023-04-11,24,100,Yes
TRN02167,EMP0705,Python for Data,Pluralsight,2025-07-12,24,100,No
TRN02168,EMP0705,Communication Skills,Udemy,2024-08-08,12,86,Yes
TRN02169,EMP0705,Power BI,Udemy,2025-02-16,40,61,Yes
TRN02170,EMP0705,Excel Advanced,Coursera,2023-09-11,40,67,No
TRN02171,EMP0706,Power BI,Coursera,2023-04-14,4,94,Yes
TRN02172,EMP0707,Leadership 101,LinkedIn Learning,2024-07-31,8,70,Yes
TRN02173,EMP0707,Python for Data,Pluralsight,2024-07-30,20,82,No
TRN02174,EMP0708,ML Fundamentals,Pluralsight,2026-03-23,4,78,No
TRN02175,EMP0709,SQL Mastery,Coursera,2023-10-11,12,90,Yes
TRN02176,EMP0709,React JS,LinkedIn Learning,2025-11-14,40,82,Yes
TRN02177,EMP0709,Project Management,Coursera,2025-12-28,8,96,Yes
TRN02178,EMP0709,DevOps CI/CD,Internal L&D,2025-08-10,12,63,No
TRN02179,EMP0710,ML Fundamentals,Internal L&D,2025-09-01,40,62,Yes
TRN02180,EMP0710,Power BI,Internal L&D,2024-05-13,4,87,Yes
TRN02181,EMP0710,Cybersecurity Basics,Udemy,2025-03-19,4,69,No
TRN02182,EMP0710,DevOps CI/CD,LinkedIn Learning,2023-05-07,16,72,Yes
TRN02183,EMP0710,Data Visualization,Internal L&D,2023-08-08,24,82,Yes
TRN02184,EMP0711,DevOps CI/CD,Internal L&D,2024-09-13,40,100,No
TRN02185,EMP0711,SQL Mastery,Internal L&D,2024-12-09,16,94,No
TRN02186,EMP0711,Power BI,Internal L&D,2025-11-17,16,100,No
TRN02187,EMP0712,Excel Advanced,Udemy,2026-02-03,12,60,Yes
TRN02188,EMP0712,React JS,Coursera,2023-05-03,40,67,Yes
TRN02189,EMP0712,SQL Mastery,Internal L&D,2024-09-25,8,88,No
TRN02190,EMP0712,Cloud AWS,Internal L&D,2023-10-22,4,90,Yes
TRN02191,EMP0713,Design Thinking,LinkedIn Learning,2024-07-05,8,90,No
TRN02192,EMP0713,Leadership 101,Udemy,2024-01-20,40,73,Yes
TRN02193,EMP0713,Agile & Scrum,LinkedIn Learning,2025-02-08,4,67,No
TRN02194,EMP0713,React JS,LinkedIn Learning,2023-12-04,16,91,No
TRN02195,EMP0713,Cybersecurity Basics,LinkedIn Learning,2025-11-06,20,86,No
TRN02196,EMP0714,Python for Data,Coursera,2023-06-18,4,82,Yes
TRN02197,EMP0715,ML Fundamentals,Internal L&D,2024-03-04,24,77,No
TRN02198,EMP0716,Design Thinking,Udemy,2024-12-13,20,96,Yes
TRN02199,EMP0716,Agile & Scrum,LinkedIn Learning,2023-07-29,8,85,No
TRN02200,EMP0716,Excel Advanced,Udemy,2023-09-29,12,82,No
TRN02201,EMP0716,React JS,Pluralsight,2023-07-12,24,61,No
TRN02202,EMP0716,Power BI,LinkedIn Learning,2026-01-20,40,81,No
TRN02203,EMP0717,SQL Mastery,Coursera,2026-02-11,40,74,Yes
TRN02204,EMP0717,Cybersecurity Basics,Udemy,2026-01-05,4,94,No
TRN02205,EMP0717,Agile & Scrum,LinkedIn Learning,2024-09-11,16,94,No
TRN02206,EMP0718,SQL Mastery,Udemy,2023-10-02,8,92,No
TRN02207,EMP0719,React JS,LinkedIn Learning,2024-04-02,20,74,Yes
TRN02208,EMP0719,SQL Mastery,Internal L&D,2024-10-30,12,89,Yes
TRN02209,EMP0719,ML Fundamentals,Coursera,2025-11-23,40,88,Yes
TRN02210,EMP0720,React JS,Internal L&D,2023-06-22,4,63,No
TRN02211,EMP0720,DevOps CI/CD,LinkedIn Learning,2024-05-04,16,62,No
TRN02212,EMP0721,Design Thinking,Internal L&D,2023-09-22,8,90,Yes
TRN02213,EMP0721,Cybersecurity Basics,Coursera,2023-06-22,20,69,No
TRN02214,EMP0721,Excel Advanced,Udemy,2025-12-15,16,80,No
TRN02215,EMP0722,Excel Advanced,Internal L&D,2023-05-21,12,67,No
TRN02216,EMP0722,Cybersecurity Basics,Pluralsight,2025-06-09,4,99,No
TRN02217,EMP0722,DevOps CI/CD,Internal L&D,2025-07-09,40,66,Yes
TRN02218,EMP0722,React JS,Pluralsight,2024-04-22,20,96,Yes
